adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,138014,tt1413067,en,Fish out of Water,"Fish out of Water tackles the seven Bible verses used to condemn homosexuality and justify marriage discrimination. This feature documentary uses humor and original animation to make a traditionally complex and controversial topic accessible to those who don't like talking about religion and sexuality. Fish out of Water dives into the underbelly of America, crisscrosses red and blue states and talks to ministers from every denomination to uncover America's impassioned relationship with homosexuality and the Bible. With slapstick animation and quirky interviews taken everywhere from barbershops to mega churches, Fish out of Water delivers a voice to the oppressed and informs to the misled. Most importantly, Fish out of Water sits down with hundreds of gay, lesbian, bisexual and transgender folks to impart their experiences with faith and sexuality."
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,33127,tt1313242,en,High The True Tale of American Marijuana,No overview found.
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.patriocracymovie.com/,105561,tt1916719,en,Patriocracy,An examination of the current state of political polarization in the United States of the America.
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,206397,tt1843978,en,Lynching Charlie Lynch,"In 2006, Charlie Lynch was invited by the civic leaders of Morro Bay, CA to open a medical marijuana dispensary within the city limits. Offered a business license and asked to join the Chamber of Commerce, Lynch opened and maintained his business according to the most rigorous standards available. However, marijuana remains a Class 1 narcotic according to the DEA, and Lynch's business soon became the target of a large Federal investigation. This film explores the horrific descent into hell faced by Mr. Lynch - previously a law abiding citizen without so much as a speeding ticket, as he is cast as a Pablo Escobar and thrown into Federal detention."
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,123279,tt2192038,en,Kathy Griffin: Pants Off,"Self-proclaimed ""D-Lister"" and two-time Emmy Award-winning comedian Kathy Griffin's latest comedy specials take you on a wild ride behind the scenes of Hollywood's most salacious celebrity gossip."
False,,0,"[{'id': 10749, 'name': 'Romance'}]",http://www.facebook.com/pages/Longhorns/155663181118399,65345,tt1728978,en,Longhorns,A sexually active Texas college guy begins to reevaluate his practice of mutual masturbation with straight buddies after he meets an unapologetically gay fellow student.
False,,0,"[{'id': 10402, 'name': 'Music'}]",,275355,tt1712191,en,Memphis: The Broadway Musical,"Memphis is set in the places where rock and roll was born in the 1950s: the seedy nightclubs, radio stations and recording studios of the musically-rich Tennessee city. With an original score, it tells the fictional story of DJ Huey Calhoun, a good ole' local boy with a passion for R&amp;B music and Felicia Farrell, an up-and-coming black singer that he meets one fateful night on Beale Street. Despite the objections of their loved ones (Huey's close-minded mama and Felicia's cautious brother, a club owner), they embark on a dangerous affair. As their careers rise, the relationship is challenged by personal ambition and the pressures of an outside world unable to accept their love."
False,,0,"[{'id': 10402, 'name': 'Music'}]",,88496,tt0256153,en,Liza Minnelli: Liza With a Z,"Liza Minnelli stars in a television concert directed and choreographed by Bob Fosse. She performs such songs as the title number, ""Liza with a 'Z'"" and ""Son of a Preacher Man"". The concert concludes with a medley of songs from the film Cabaret (1972)."
False,,0,[],,103181,tt2327519,en,Sondheim! The Birthday Concert,"Join us for a rousing celebration of the life and works of one of Broadway's greatest legends - the one and only Stephen Sondheim.  For the master composer and lyricist's 80th birthday, many of musical theater's brightest stars gathered in March of 2010 to perform more than two dozen sensational numbers from Sondheim's illustrious career, and several of these enduring songs are performed by the original Broadway cast members.  David Hyde Pierce hosts this magical event with Stephen Sondheim's longtime collaborator Paul Gemignani conducting the New York Philharmonic."
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,17712,tt0887148,en,Lisa Lampanelli: Dirty Girl,"Lisa Lampanelli's shocking and hilarious appearances on television from ""The Tonight Show"" to Comedy Central roasts have made her the hottest comic in the country. Now her second Comedy Central special, ""Dirty Girl,"" is presented on CD and DVD. ""Comedy's Lovable Queen of Mean"" (New York Times) gets down and dirty on Dirty Girl ""No Protection,"" and it is filthy funny."
False,,0,"[{'id': 35, 'name': 'Comedy'}]",http://www.hbo.com/comedy/lisa-lampanelli-long-live-the-queen/index.html,34516,tt1340783,en,Lisa Lampanelli: Long Live The Queen,"More than just a stand-up, the lovable Queen Of Mean is at it again...and no one is immune as Lisa takes off the gloves and delivers an unrelenting barrage of political incorrectness and 'shoot from the lip' observations. Never shy about engaging in controversy, she deftly navigates the social taboos, stereotypes, and cultural differences that even the boldest of today's comedians would rarely broach."
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,26016,tt1415208,en,Kathy Griffin: She'll Cut a Bitch,"Two-time Emmy Award-winning and self proclaimed D-Lister Kathy Griffins latest comedy special takes you backstage in Hollywood: from the Emmys to the Grammys and even to the Malibu mansion of Cher! Appearing before a sold out crowd at the Arlene Schnitzer Concert Hall in Portland, Oregon, Griffin is in top form dishing about scandalous misbehaving celebrities and her own uproarious escapades in Tinsel Town."
False,,0,"[{'id': 18, 'name': 'Drama'}]",,393731,tt4530968,fr,Mercenaire,"Odyssey Saône, a young Wallisian of Caledonian origin, leaves everything behind to try his luck in France as a rugby player. Soane is thirsty for freedom, fighting for recognition that it lacks."
False,,0,"[{'id': 99, 'name': 'Documentary'}]",https://www.facebook.com/FroningFilm/,362226,tt5079382,en,Froning: The Fittest Man In History,"Rich Froning Jr entered the 2014 CrossFit Games competition with three consecutive victories, a feat that no other athlete had accomplished.  After finding CrossFit in 2009, Froning began a history-making career, finishing second at the CrossFit Games in 2010 and dominating the competition for the next four years.  His four titles, five trips to the podium, 16 event wins, 35 top-five event finishes and 45 top-10 event finishes are all records, and he's revered in the community.  Froning's athletic prowess has been under the microscope for five years, but there's much more to the man from Tennessee than snatches and pull-ups.  In this in-depth documentary by Heber Cannon, take a look into the life and childhood of the fittest man in history, follow his quest to a fourth straight CrossFit Games championship, and see him as a son, a husband, and a new father."
False,,0,"[{'id': 18, 'name': 'Drama'}]",,257487,tt2618936,es,Inevitable,"Fabian (Dario Grandinetti) works as a bank executive. After one of his colleagues in the bank dies, he falls into crisis. His wife, Mariela (Carolina Peleritti), is a psychologist and has Olga (Mabel Rivera) , an embittered woman who tries to take her frustration out on her, as one of her patients. Fabian will meet a famous blind author (Federico Luppi), who tries to help him. Following his advice, Fabian embarks himself on a relationship with Alicia (Antonella Costa), a young artist that he considers his inevitable love."
False,,0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,403357,tt5698568,es,1898. Los últimos de Filipinas,The Spanish troops in the Philippines Have to fight for their lives as they are forgot by the Spanish Empire
False,,150000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",http://www.thegreatwallmovie.com/,311324,tt2034800,en,The Great Wall,European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.
False,,0,"[{'id': 16, 'name': 'Animation'}]",,283146,tt3107228,en,This Land Is Mine,An animated history of the conflict between Palestinians and Israelis
False,,0,[],,56486,tt0104894,de,Mit Verlust ist zu rechnen,
False,,0,[],,99004,tt0045608,en,Carne de horca,On the XIX Century in Sierra Morena in Serranía de Ronda spread bandits thant cause panic in the cities robbing and killing travellers.
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,401593,tt5814512,en,Big Jay Oakerson: Live at Webster Hall,"From the legendary New York City music venue, the man The New York Times called “a master of the dirty joke” dishes on the taboos of growing up with step parents, how to navigate “the friend zone,” and why nobody should feel uncomfortable about cringe-worthy material at a comedy show."
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,85944,tt1910649,en,Tom Papa: Live in New York City,"From the Union Square Theater in New York City, veteran comic Tom Papa discusses a variety of topics, ranging from living with the worst roommates in the world to the difficulties of keeping up with rapidly changing technology."
False,,0,"[{'id': 35, 'name': 'Comedy'}]",http://slashthemovie.com/,347870,tt4729990,en,Slash,"Freshman Neil's Vanguard stories are all he cares about...until he meets the older Julia, who pushes him to put his own fan fic online. When the website's moderator takes a special interest in Neil's work, it opens up a whole new universe."
False,,0,"[{'id': 35, 'name': 'Comedy'}]",https://www.netflix.com/title/80115673,429126,tt5861260,en,Reggie Watts: Spatial,"The comic innovator delivers a surreal set blending experimental songs, jokes about grits, guns and drugs, and other improvised comedy adventures."
False,,0,"[{'id': 53, 'name': 'Thriller'}]",,401060,tt5710042,en,Mercy,"Brought together at their childhood home over their dying mother, an estranged family is thrust into a deadly fight for their own survival."
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",http://matchbreakerthemovie.com/,413417,tt4269746,en,The Matchbreaker,"When an idealistic romantic gets fired from his day job, he is offered a ""one-time gig"" to break up a girl's relationship for her disapproving parents. This ""one-time"" gig spreads through word-of-mouth and he ends up becoming a professional match-breaker. However, he ends up falling for one of his clients and must figure out how to balance his secret job with his love-life."
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",,352490,tt4560008,en,This Beautiful Fantastic,"A young woman who dreams of being a children's author makes an unlikely friendship with a cantankerous, rich old widower."
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,320293,tt0084839,fi,Ulvova mylläri,"The main character is a miller, who sometimes acts strangely but is otherwise a goodhearted hardworking honest man. He sometimes keeps the villagers up all night by howling. Finally the villagers decide that the miller has to be committed into a mental hospital, where the hero does not have to spend too much time until he escapes. The miller takes to the woods near his home but there he is constantly harassed by the chief of the police with his posse."
False,,25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",http://thefounderfilm.com/,310307,tt4276820,en,The Founder,"The true story of how Ray Kroc, a salesman from Illinois, met Mac and Dick McDonald, who were running a burger operation in 1950s Southern California. Kroc was impressed by the brothers’ speedy system of making the food and saw franchise potential. He maneuvered himself into a position to be able to pull the company from the brothers and create a billion-dollar empire."
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,89463,tt0093725,en,Perry Mason: The Case of the Sinister Spirit,"Jordan White, a publisher friend of Perry, is called to a hotel where a guest, famous horror writer David Hall, has cleared out the hotel for a weekend and has called his ""friends"" - an actress, a fortune-teller, David's private assistant and the two remaining staff at the hotel to discuss business. They have come to the hotel as all of them are going to sue David over his new book - ""The Resort"" which characters are obviously based on Jordan and the guests. A practical joker, David plays tricks on them until he is thrown from the high tower of the hotel where Susan Warrenfield, the manager and owner of the hotel sees the fall and then Jordan at the tower causing the police to arrest Jordan. While Perry and Della try to solve the main mystery, Paul tries to find out who is trying to scare Susan away from the hotel. Could it really be a ghost or a more earthy visitor?"
False,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,136921,tt1635656,en,Pixels,New York City is invaded by 8-bit creatures.
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,36123,tt1020876,en,Under the Sea 3D,"Imagine a world of incredible color and beauty. Of crabs wearing jellyfish for hats. Of fish disguised as frogs, stones and shag carpets. Of a kaleidoscope of life dancing and weaving, floating and darting in an underwater wonderland. Now, go explore it! Howard Hall and his filmmaking team, who brought you Deep Sea and Into the Deep, take you into tropical waters alive with adventure: the Great Barrier Reef and other South Pacific realms. Narrated by Jim Carrey and featuring astonishing camerawork, this amazing film brings you face to fin with Nature's marvels, from the terrible grandeur (and terrible teeth) of a Great White to the comic antics of a lovestruck cuttlefish. Excitement and fun run deep Under the Sea!"
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,59046,tt0378361,it,Mio cognato,
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",http://www.nbc.com/hairspray-live,409447,tt5664684,en,Hairspray Live!,A teenage girl living in Baltimore in the early 1960s dreams of appearing on a popular TV dance show.
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,332746,tt4190906,en,Thank You for Playing,"For the past two years, Ryan and Amy Green have been working on That Dragon, Cancer, a videogame about their son Joel's fight against that disease. Following the family through the creation of the game and the day-to-day realities of Joel’s treatment, David Osit and Malika Zouhali-Worrall create a moving testament to the joy and heartbreak of raising a terminally ill child."
False,,0,"[{'id': 16, 'name': 'Animation'}]",,59356,tt0082335,en,This Unnameable Little Broom,Stop-motion animated short film in which a puppet on a trike captures a puppet bird-man.
False,,0,"[{'id': 16, 'name': 'Animation'}]",,59357,tt0092020,en,Street of Crocodiles,"Stop-motion animated short film in which a puppet, newly released from his strings, explores the sinister room in which he finds himself."
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.sfi.se/en-GB/Swedish-film-database/Item/?type=MOVIE&itemid=75748,301849,tt3265506,sv,Flugparken,"Blowfly Park is a psychological thriller which follows Christian Kretschmann, a day-nursery teacher, who may have committed a violent murder. This is the film debut of choreographer Jens Östberg."
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",,188521,tt2343137,en,Spies of Warsaw,"A military attaché at the French embassy is drawn into a world of abduction, betrayal and intrigue in the diplomatic salons and back alleys of Warsaw."
False,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10769, 'name': 'Foreign'}]",,20089,tt0279487,ja,支配者の黄昏,Tsunami is an ancient gaurdian fom days long ago when the Mother Spirit created Daemons and Gaurdians to aid a fledgling human race. Tsunami becomes involved with a woman who has just lost her fiance and her arm and now wants to figure out why this has happened.Meanwhile the Daemon leader is still alive and plotting to enslave mankind. Will Tsunami defend earth once again or be corrupted as two other gaurdians have been by the Daemon leader...
False,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,380620,tt4900708,ja,クリーピー,"After having narrowly escaped an attempt on his life at the hands of a psychopath, detective inspector Takakura quits active service in the police force and takes up a position as a university lecturer in criminal psychology. But his desire to get to the bottom of criminals’ motives remains, and he does not hesitate long when former colleague Nogami asks him to reopen an old case."
False,,0,[],,115877,tt0060398,en,Fantasía... 3,"The film is an adaptation of three fairy tales classics of children literature. ""The Maiden of the Sea"" tells the story of Coraline, a mermaid who wants to be human afte she falls in love with a Sailor Prince. ""The 3 hairs of the Devil"" tells the story of Tomasin, a young man of humble background, which a seer had a presentiment that he would marry the daughter of the king, who must perform a series of tests to avoid death, and marriage the princess is accepted by the king. ""The Wizard of Oz"" tells the story of Sylvia, a girl who get lost in the woods with her dog Toto, and along with her friends The Scarecrow, The Tin Man and the Cowardly Lion, have been snatched the brain, heart and courage, respectively. They go the Emerald City to request help from the Wizard of Oz adapting three children’s stories: , The three hairs from the devil and The Wizard of Oz."
False,,0,"[{'id': 18, 'name': 'Drama'}]",,47121,tt0078192,es,El sacerdote,"In the film, El Sacerdote, played well by Simón Andreu, viewers witness the long, silent, emotional and psychological turmoil of a celibate catholic priest. Despite his strong moral fiber he realizes, human bodies are constantly plagued with sinful images which his faith and profession forbids. After failing to deal with the tormenting demons, he seeks the help of his superiors who offer few options, insisting that spiritual platitudes are sufficient to deal with the ""Devil's temptations"". Despite his best efforts, the haunting memories of his past remain vivid and troubling. Daily, he is reminded of his lustful needs, which range from a young boy to a married village beauty."
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,111708,tt0092983,es,La estanquera de Vallecas,"Leandro, an unemployed mason and his friend, Tocho, attempt to rob a tobacconist in the Vallecas district of Madrid, but Mrs. Justa, the tobacconist, impedes it alerting the neighbors who notify police. Inside the shop, the confrontation between the two friends and their 'hostages', the tobacconist and her niece Angeles, is relaxing, and a budding sympathy arises between them."
False,,0,"[{'id': 27, 'name': 'Horror'}]",,115909,tt0089752,en,Otra vuelta de tuerca,"Spanish version of  Henry James' classic tale ""Turn of the Screw""."
False,"{'id': 320064, 'name': 'El pico - Colección', 'poster_path': '/kcjg2UlqqUqv232gjcLtSWZHS2x.jpg', 'backdrop_path': None}",0,"[{'id': 18, 'name': 'Drama'}]",,98596,tt0086104,es,El pico,"Bilbao. The commander of the Guardia Civil, Evaristo Torrecuadrada discovers that his son Paco of 17 years old is a heroin addict. His hope was to see him in the Military Academy. Paco, by differences with his father, runs away from home with a pistol. The commander begins his quest aided by co-Body, using the means at its disposal to achieve its objective. Lt. Alcantara, an expert on drugs, will be one of the most prominent in this quest. The Civil Guard Commander begins to discover a world that knew nothing. Urko's father, nationalist leader with a heroin adict son, helps in some way to find out. His principles, his life, his struggle, fall into a deep crisis, exacerbated by the developments ..."
False,,0,"[{'id': 18, 'name': 'Drama'}]",,115903,tt0080554,es,Colegas,The plot follows the misadventures of two young friends who are forced into street hustling and ever-expanding life of crime when one impregnates the sister of the other and they need to get the money to pay for her to have an abortion.
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,114051,tt0081218,es,Navajeros,"Jose Manuel Gomez Perales, ""El Jaro"", lives alone in Madrid, with no other company than his band and his ""girlfriends."" One day he meets Mercedes, a prostitute of Mexican origin. Mercedes falls for him and offers him her home to take him apart from his life of crime."
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,115894,tt0077438,es,El diputado,"Madrid, Roberto Orbea is a member of the Spanish communist party. He is married to Carmen, and he has been elected as Deputy in the first democratic elections in Spain. But his enemies, the fascist, know his double life. Roberto likes boys, and they hire Juanito to seduce the politician. They fall in love..."
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,80296,tt0073218,es,Juego de amor prohibido,"The film begins with a school teacher bidding farewell to his students, who are leaving for the summer. As he is heading home he notices two of his students are hitch-hiking and picks them up. He invites them over for dinner and lodging, which they accept.. The majority of the film from this point on is set at the mansion, where the two students turn from guests to prisoners under the teacher's command. The teacher has a thuggish (yet sensitive) henchman who enforces the teacher's wishes. The teacher begins to sexually humiliate and torture the two students until he has mentally brainwashed them into his way of thinking."
False,,0,"[{'id': 27, 'name': 'Horror'}]",,29338,tt0070432,en,Nadie oyó gritar,A woman sees a man throw a person into an elevator shaft and helps him to get rid of the body. During this adventure the man falls in love with the witness to his crime.
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,29333,tt0070126,es,Una gota de sangre para morir amando,"Set in the future, the story follows a nurse who tries to bring her own style of relief to people condemned to die. Her identity is a mystery and she may not be quite what she seems."
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,29336,tt0067732,es,La semana del asesino,"A young man, Marco, working as a butcher, accidentally kills a taxi driver. His girlfriend Paula wants to go to the police so he has to kill her too. He then has to kill his brother, his brother’s fiancée and his father, who have become suspicious. He gets rid of the bodies by taking them to a slaughter house."
False,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",,105093,tt0067836,es,El techo de cristal,"A housewife is frequently left alone by her husband in their apartment, as his business requires him to travel. The woman who lives upstairs is also minus her husband, but Sevilla begins to catch occasional lies and half-truths from her upstairs neighbor, which leads Sevilla to think that Shepard has murdered her husband. Sevilla can't quite keep her mouth shut about the matter, however, and despite the fact that her friends think her imagination is running wild, she does not really begin to suspect the danger until it is too late"
False,,38000000,"[{'id': 35, 'name': 'Comedy'}]",,356305,tt4501244,en,Why Him?,A dad forms a bitter rivalry with his daughter's young rich boyfriend.
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,229065,tt2972098,en,A Fuller Life,"Friends and admirers of iconoclastic film director Sam Fuller read from his memoirs in this unconventional documentary directed by Fuller's only child, Samantha."
False,,0,[],,249931,tt2511594,en,Helium,"Criminal Frans Weeling realizes, after he has a revelation on the island Texel, he is only another link in the chain of the whole universe. This idea enlightens him, but also conflicts with his position and perspectives in the underworld."
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,49754,tt1757779,en,Kickassia,"Kickassia is a six-part feature-length original online film created by Doug Walker and the rest of the gang at Channel Awesome (including the Nostalgia Chick, Linkara, Spoony, the Cinema Snob, Marz Gurl, and Angry Joe) in honor of the site's second anniversary. The plot concerns the Nostalgia Critic, eager to own his very own country, deciding to organize an assault on the Republic of Molossia a one-acre independent nation within the continental United States and usurp its president, Kevin Baugh. Hilarity, as well as movie references and heavy artillery, ensue."
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",http://thatguywiththeglasses.com/videolinks/thatguywiththeglasses/specials/31491-suburban-knights-part-1,75604,tt2059290,en,Suburban Knights,The Nostalgia Critic and his fellow reviewers from the website That Guy with the Glasses dress up as famous fantasy characters and go searching for a magic gauntlet hidden in suburban Illinois.
False,,0,[],,137669,tt2270382,en,To Boldly Flee,"After discovering a mysterious entity that is located near the planet and attempting to spread the word, The Nostalgia Critic is placed under house arrest by the government in order to maintain their secret. Quickly, he calls upon his fellow reviewers Linkara, Lindsay, Spoony, Cinema Snob, Film Brain, 8-Bit Mickey, MarzGurl, JewWario, C.R., Todd in the Shadows, JesuOtaku, Luke Mochrie, Phelous, Lupa, Sad Panda, Oancitizen and Angry Joe for help, and together, they convert the Critic's house into an intergalactic cruiser and blast off into space to see what's up for themselves"
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,411201,tt5097070,en,Dancer,Sergei Polunin is a breathtaking ballet talent who questions his existence and his commitment to dance just as he is about to become a legend.
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,422469,tt4647900,en,I Am Bolt,"Fully authorized, access-all-areas feature doc on the hugely charismatic and globally adored Usain Bolt – officially the fastest man alive. With never-before-seen archive footage of his youth in Jamaica, through to original footage that will be captured at his fourth and final Olympic Games in Rio, where he will compete for the gold in both the 100 and 200 metres races, for a third straight Games before his retirement in 2017. I AM BOLT will reveal the man and define the legacy of this incredible athlete."
False,,75000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",http://www.singmovie.com/,335797,tt3470600,en,Sing,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.
False,,4300000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,413543,tt5946128,hi,Dear Zindagi,An unconventional thinker (Shah Rukh Khan) helps a budding cinematographer (Alia Bhatt) gain a new perspective on life.
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,413547,tt5477608,hi,Kahaani 2,"Vidya Sinha (Vidya Balan) has only one obsession in life. She wants to see her teenage daughter Mini, who is paralysed waist-downwards, walk again. But, is this scenario as obvious as it seems? Or is Vidya an impersonator of Durga Rani Singh from Kalimpong, who is wanted for kidnapping and murder?"
False,,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,44746,tt0482552,en,My Family and Other Animals,An English family relocates to sunny Greece in the months before WWII.
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,297814,tt3041032,en,Jasper Redd: Jazz Talk,Standup special recorded in Kansas City.
False,,0,"[{'id': 18, 'name': 'Drama'}]",,1608,tt0114917,en,When Saturday Comes,"Jimmy Muir comes from a typical gritty, northern town where there are only two options: working down the pit or in a factory. But Jimmy has other ideas - he dreams of becoming a professional footballer. Confronted by a bitter and unsupportive father, hard drinking friends and a lifetime of bad habits...has Jimmy the will to achieve his ultimate goal?"
False,,0,"[{'id': 35, 'name': 'Comedy'}]",http://www.johnhodgman.com/RAGNAROK,203059,tt3014262,en,John Hodgman: RAGNAROK,"Deranged Millionaire, John Hodgman, and his infamous moustache dispense their survival guide to the Mayan apocalypse or as he's deemed it ""RAGNAROK"".  With his eccentric list of post-apocalyptic necessities, beef jerky dollars, sperm whales and mayonnaise, John Hodgman entertains the audience in the face of impending doom."
False,,0,"[{'id': 10752, 'name': 'War'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",,365544,tt5172306,ru,Крепость: щитом и мечом,
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,248946,tt2884286,en,The Spoils of Babylon,"This spoof of miniseries that chronicle the dynastic, multigenerational sagas of dysfunctional families is a grand spectacle. Each episode is introduced by ""Spoils"" author Eric Jonrush (Will Ferrell) and the adventure commences with entrepreneur Jonas Morehouse (Tim Robbins) hoping to strike it rich in the oil fields of Texas, while his adopted son, Devon (Tobey Maguire), begins an affair with his daughter, Cynthia (Kristen Wiig)"
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,110549,tt2163606,en,Hannibal Buress: Animal Furnace,"Hannibal is a Chicago native, currently living in New York City where he regularly performs and lives alone with no pets. Animal Furnace was recorded in December of 2011. Hannibal's credits include writing for 30 Rock, SNL and performing in several basements of bars in NYC and Chicago. His jokes cover topics like personal stories, current events, the streets and even food."
False,,0,"[{'id': 80, 'name': 'Crime'}]",,290911,tt3221210,de,Paradies 505. Ein Niederbayernkrimi,
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,298522,tt4286560,en,Wyatt Cenac: Brooklyn,Standup special recorded at Union Hall in Brooklyn.
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,323690,tt3960808,en,Matt Braunger: Big Dumb Animal,"In Matt Braunger's stand-up special, he reveals why single men are so creepy, describes the drunken antics he observed as a bartender and details a surprisingly stressful Bingo victory."
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,38610,tt0109178,en,Automatic,"Robgen industries newest security system is ""The J Series Automatic"", an android model designed and programmed to protect humans from violent attacks. But one night, an Automatic named J269 discovers a Robgen executive trying to rape a female employee named Nora Rochester. While trying to stop the crime, he inadvertently kills the executive. At this point, J269 then calls Goddard Marx (his creator and a Robgen chairman) to inform him of the incident. Marx tells the android to stay there with Rochester until help arrives, but Marx is intent on sweeping the fiasco under the rug by sending mercenaries to eliminate both J269 and Rochester. Now the two are fugitives on the run from a para-military hit squad."
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.magpictures.com/iamnotyournegro/,411019,tt5804038,en,I Am Not Your Negro,"Working from the text of James Baldwin’s unfinished final novel, director Raoul Peck creates a meditation on what it means to be Black in the United States."
False,,0,"[{'id': 9648, 'name': 'Mystery'}]",,225577,tt0093723,en,Perry Mason: The Case of the Murdered Madam,Perry investigates the murder of a former madam and uncovers a multimillion dollar banking fraud in the process.
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,393003,tt4246856,en,Wildflower,"When a college student starts having a reoccurring nightmare, she begins to believe that it's a suppressed memory. Her search to find the answers forces her to confront her past traumas, while at the same time, helps her unlock a mystery that may bring a killer to justice."
False,,110000,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,116445,tt0070926,en,Wonder Women,"Dr. Tsu is a brilliant surgeon with her own exotic island off the coast of Manila. Using her sexy, all-girl army of martial-arts experts, Tsu kidnaps some of the world's greatest athletes. She is able to transplant any body part, so she uses the athletes for spare parts to sell to the world's richest men. Mike Harber is a womanizing, wise-cracking insurance investigator for Lloyd's of London sent to Manila to investigate the disappearance of a jai-alai player, and becomes involved with Dr. Tsu's mad mission."
